002001004000_tp|活动引流注册|3|002000000000_tp|002001000000_tp|002001004000_tp||MG
002001004001_tp|老用户推荐新用户注册|4|002000000000_tp|002001000000_tp|002001004000_tp|002001004001_tp|MG
002001004002_tp|春节裂变活动注册|4|002000000000_tp|002001000000_tp|002001004000_tp|002001004002_tp|MG
002001005000_tp|CCM注册|3|002000000000_tp|002001000000_tp|002001005000_tp||MG
002001006000_tp|订阅微信公众号|3|002000000000_tp|002001000000_tp|002001006000_tp||MG
002002000000_tp|浏览|2|002000000000_tp|002002000000_tp|||MG
002002002000_tp|社区文章浏览|3|002000000000_tp|002002000000_tp|002002002000_tp||MG
002002002001_tp|社区文章浏览[0,5)s|4|002000000000_tp|002002000000_tp|002002002000_tp|002002002001_tp|MG
002002002002_tp|社区文章浏览[5,30)s|4|002000000000_tp|002002000000_tp|002002002000_tp|002002002002_tp|MG
002002002003_tp|社区文章浏览>=30s|4|002000000000_tp|002002000000_tp|002002002000_tp|002002002003_tp|MG
002002003000_tp|社区文章卡片点击|3|002000000000_tp|002002000000_tp|002002003000_tp||MG
002002004000_tp|帖子浏览|3|002000000000_tp|002002000000_tp|002002004000_tp||MG
002003000000_tp|发帖|2|002000000000_tp|002003000000_tp|||MG
002003001000_tp|社区内容发布|3|002000000000_tp|002003000000_tp|002003001000_tp||MG
002003001001_tp|发布文章|4|002000000000_tp|002003000000_tp|002003001000_tp|002003001001_tp|MG
002003001002_tp|发布新闻|4|002000000000_tp|002003000000_tp|002003001000_tp|002003001002_tp|MG
002003001003_tp|发布活动|4|002000000000_tp|002003000000_tp|002003001000_tp|002003001003_tp|MG
002004000000_tp|评论|2|002000000000_tp|002004000000_tp|||MG
002004001000_tp|社区文章评论|3|002000000000_tp|002004000000_tp|002004001000_tp||MG
002005000000_tp|点赞|2|002000000000_tp|002005000000_tp|||MG
002005001000_tp|社区文章点赞|3|002000000000_tp|002005000000_tp|002005001000_tp||MG
002006000000_tp|分享|2|002000000000_tp|002006000000_tp|||MG
002006001000_tp|社区文章分享|3|002000000000_tp|002006000000_tp|002006001000_tp||MG
002006003000_tp|小程序海报分享|3|002000000000_tp|002006000000_tp|002006003000_tp||MG
002006003001_tp|海报分享成功|4|002000000000_tp|002006000000_tp|002006003000_tp|002006003001_tp|MG
002006003002_tp|展厅海报分享成功|4|002000000000_tp|002006000000_tp|002006003000_tp|002006003002_tp|MG
002007000000_tp|收藏|2|002000000000_tp|002007000000_tp|||MG
002007001000_tp|社区文章收藏|3|002000000000_tp|002007000000_tp|002007001000_tp||MG
002008000000_tp|消息互动|2|002000000000_tp|002008000000_tp|||MG
002008001000_tp|公众号消息触达|3|002000000000_tp|002008000000_tp|002008001000_tp||MG
002008001001_tp|社交账号的群发消息|4|002000000000_tp|002008000000_tp|002008001000_tp|002008001001_tp|MG
002008001002_tp|社交账号的入站消息|4|002000000000_tp|002008000000_tp|002008001000_tp|002008001002_tp|MG
002008001003_tp|社交账号的出站消息|4|002000000000_tp|002008000000_tp|002008001000_tp|002008001003_tp|MG
002008002000_tp|APP消息点击|3|002000000000_tp|002008000000_tp|002008002000_tp||MG
002008002001_tp|站内信消息点击|4|002000000000_tp|002008000000_tp|002008002000_tp|002008002001_tp|MG
002008002002_tp|OS消息点击|4|002000000000_tp|002008000000_tp|002008002000_tp|002008002002_tp|MG
002008003000_tp|消息中心访问|3|002000000000_tp|002008000000_tp|002008003000_tp||MG
002008003001_tp|消息中心首页访问|4|002000000000_tp|002008000000_tp|002008003000_tp|002008003001_tp|MG
002008003002_tp|消息中心赞首页访问|4|002000000000_tp|002008000000_tp|002008003000_tp|002008003002_tp|MG
002008003003_tp|消息中心评论首页访问|4|002000000000_tp|002008000000_tp|002008003000_tp|002008003003_tp|MG
002008003004_tp|消息中心订单消息首页访问|4|002000000000_tp|002008000000_tp|002008003000_tp|002008003004_tp|MG
